# HDB Data Service (usbr.gov) - https://www.usbr.gov/lc/region/g4000/riverops/_HdbWebQuery.html
#
# API query - https://www.usbr.gov/pn-bin/hdb/hdb.pl?svr=lchdb&sdi=1776%2C2091%2C1721%2C1874&tstp=DY&t1=1990-01-01T00:00&t2=2023-08-28T00:00&table=R&mrid=0&format=csv
#
# Evaporation (SDID=1776), Inflow (SDID=2091), Storage (SDID=1721), and Release (SDID=1874)

DATETIME,     SDI_1776,     SDI_2091,     SDI_1721,     SDI_1874
07/10/2021 00:00, 2032.41187096774180,          NaN,   9047633.60, 12627.29166670
07/11/2021 00:00, 2032.41187096774180,          NaN,   9047633.60, 11298.83333330
07/12/2021 00:00, 2031.75948387096760,          NaN,   9036609.60, 17160.33333330
07/13/2021 00:00, 2030.73548387096780,          NaN,   9030318.40, 16730.79166670
07/14/2021 00:00, 2030.31741935483860,          NaN,      9029532,        14943
07/15/2021 00:00, 2029.43483870967750,          NaN,   9015376.80, 14328.41666670
07/16/2021 00:00, 2028.97032258064520,          NaN,      9021668, 11425.04166670
07/17/2021 00:00, 2029.66709677419360,          NaN,   9027172.80,         9609
07/18/2021 00:00, 2030.31741935483860,          NaN,   9032677.60, 9251.91666670
07/19/2021 00:00, 2030.68903225806460,          NaN,      9033464,   14238.6250
07/20/2021 00:00, 2030.22451612903230,          NaN,   9024813.60, 16330.91666670
07/21/2021 00:00, 2029.15612903225810,          NaN,   9015376.80,     14859.75
07/22/2021 00:00, 2028.27354838709680,          NaN,      9009872, 15641.79166670
07/23/2021 00:00, 2027.901935483871,          NaN,   9009085.60, 13629.08333330
07/24/2021 00:00, 2027.94838709677420,          NaN,   9010658.40, 11179.95833330
07/25/2021 00:00, 2029.01677419354840,          NaN,   9027172.80, 9352.83333330
07/26/2021 00:00, 2029.85290322580640,          NaN,   9024813.60, 12058.16666670
07/27/2021 00:00, 2029.34193548387090,          NaN,   9018522.40, 15739.08333330
07/28/2021 00:00, 2028.64516129032270,          NaN,   9013017.60, 17426.08333330
07/29/2021 00:00, 2027.716129032258,          NaN,   9002794.40,     17495.50
07/30/2021 00:00, 2027.39096774193560,          NaN,   9007512.80, 14875.08333330
07/31/2021 00:00, 2028.04129032258060,          NaN,      9013804, 10722.70833330
08/01/2021 00:00, 2156.07709677419370,          NaN,   9027959.20, 8802.29166670
08/02/2021 00:00, 2157.06419354838730,          NaN,      9029532, 15083.66666670
08/03/2021 00:00, 2157.360322580645,          NaN,   9032677.60, 13709.79166670
08/04/2021 00:00, 2157.16290322580650,          NaN,   9026386.40, 16894.20833330
08/05/2021 00:00, 2156.22516129032240,          NaN,      9017736, 17314.04166670
08/06/2021 00:00, 2155.484838709677,          NaN,   9014590.40, 14779.08333330
08/07/2021 00:00, 2155.63290322580630,          NaN,   9020095.20, 10810.83333330
08/08/2021 00:00, 2156.37322580645150,          NaN,   9026386.40, 9428.41666670
08/09/2021 00:00, 2157.06419354838730,          NaN,   9031104.80,    9905.3750
08/10/2021 00:00, 2157.261612903226,          NaN,      9029532, 11286.66666670
08/11/2021 00:00, 2156.817419354839,          NaN,   9024027.20,   13164.8750
08/12/2021 00:00, 2156.57064516129050,          NaN,      9025600, 14203.33333330
08/13/2021 00:00, 2156.027741935484,          NaN,   9015376.80, 14744.45833330
08/14/2021 00:00, 2155.33677419354850,          NaN,   9014590.40, 12348.54166670
08/15/2021 00:00, 2155.386129032258,          NaN,   9016163.20,   10691.8750
08/16/2021 00:00, 2155.435483870968,          NaN,   9015376.80, 14133.83333330
08/17/2021 00:00, 2155.04064516129030,          NaN,      9009872, 14048.16666670
08/18/2021 00:00, 2154.349677419355,          NaN,   9004367.20, 12893.04166670
08/19/2021 00:00, 2154.10290322580660,          NaN,      9005940, 11746.04166670
08/20/2021 00:00, 2154.54709677419350,          NaN,   9011444.80,     11746.50
08/21/2021 00:00, 2155.435483870968,          NaN,   9020095.20, 9674.91666670
08/22/2021 00:00, 2156.57064516129050,          NaN,      9029532, 9750.08333330
08/23/2021 00:00, 2157.863741935484,          NaN,   9040698.88, 8053.04166670
08/24/2021 00:00, 2158.85220967741950,          NaN,      9045269,    5713.1250
08/25/2021 00:00, 2159.13983870967740,          NaN,      9045269, 12005.20833330
08/26/2021 00:00, 2158.891693548387,          NaN,      9041328, 14968.79166670
08/27/2021 00:00, 2158.19935483870950,          NaN,   9034250.40,     18114.75
08/28/2021 00:00, 2157.75516129032260,          NaN,   9034250.40, 13587.05777130
08/29/2021 00:00, 2158.24898387096750,          NaN,   9042116.20, 10037.41666670
08/30/2021 00:00, 2158.693177419355,          NaN,      9041328,     13438.50
08/31/2021 00:00, 2158.446129032258,          NaN,   9038182.40, 13281.16666670
09/01/2021 00:00, 1836.45933333333320,          NaN,   9035036.80, 9699.70833330
09/02/2021 00:00, 1836.41733333333330,          NaN,      9037396, 11475.83333330
09/03/2021 00:00, 1836.50133333333340,          NaN,   9036609.60, 11890.29166670
09/04/2021 00:00, 1836.54333333333330,          NaN,   9038182.40, 9566.45833330
09/05/2021 00:00, 1836.50133333333340,          NaN,   9035823.20,   12798.3750
09/06/2021 00:00, 1836.08133333333330,          NaN,   9030318.40, 11330.66666670
09/07/2021 00:00, 1835.53533333333330,          NaN,      9025600,   13125.3750
09/08/2021 00:00, 1834.94733333333330,          NaN,   9019308.80, 11276.70833330
09/09/2021 00:00, 1834.27533333333330,          NaN,   9013017.60,   13652.3750
09/10/2021 00:00, 1833.77133333333340,          NaN,      9009872, 11179.29166670
09/11/2021 00:00, 1833.85533333333340,          NaN,   9014590.40, 9023.04166670
09/12/2021 00:00, 1834.35933333333330,          NaN,   9019308.80,      8047.50
09/13/2021 00:00, 1834.10733333333340,          NaN,      9009872, 13594.29166670
09/14/2021 00:00, 1833.56133333333330,          NaN,   9009085.60, 10819.41666670
09/15/2021 00:00, 1833.43533333333330,          NaN,   9007512.80,    8963.6250
09/16/2021 00:00, 1833.30933333333340,          NaN,   9006726.40, 9908.83333330
09/17/2021 00:00, 1833.26733333333320,          NaN,   9006726.40, 10866.79166670
09/18/2021 00:00, 1833.47733333333330,          NaN,   9010658.40,    8365.6250
09/19/2021 00:00, 1833.77133333333340,          NaN,   9012231.20, 9087.08333330
09/20/2021 00:00, 1833.89733333333330,          NaN,   9013017.60, 9032.16666670
09/21/2021 00:00, 1833.81333333333330,          NaN,   9010658.40,   10639.3750
09/22/2021 00:00,    1833.1831,          NaN,   9001223.40,   13120.3750
09/23/2021 00:00, 1832.63663333333330,          NaN,   9000438.80,     11959.50
09/24/2021 00:00, 1832.67886666666660,          NaN,      9002008, 9137.54166670
09/25/2021 00:00, 1832.84733333333340,          NaN,   9003580.80, 9301.91666670
09/26/2021 00:00, 1832.97333333333340,          NaN,   9004367.20, 9681.04166670
09/27/2021 00:00, 1833.14133333333330,          NaN,   9006726.40, 8523.45833330
09/28/2021 00:00, 1833.64533333333340,          NaN,      9013804, 8218.45833330
09/29/2021 00:00, 1834.06533333333320,          NaN,   9014590.40, 8844.04166670
09/30/2021 00:00, 1834.19133333333340,          NaN,   9016163.20, 7616.41666670
10/01/2021 00:00, 1630.56088387096770,          NaN,   9016163.20,   10155.8750
10/02/2021 00:00, 1630.56088387096770,          NaN,   9016163.20, 10463.41666670
10/03/2021 00:00, 1630.67289032258050,          NaN,   9018522.40,      9613.50
10/04/2021 00:00, 1630.374206451613,          NaN,      9009872, 12110.58333330
10/05/2021 00:00, 1629.77683870967730,          NaN,      9005940, 11091.174040
10/06/2021 00:00, 1629.178226451613,          NaN,   8997300.40, 11648.25979960
10/07/2021 00:00, 1628.428405483871,          NaN,      8990239, 10631.83333330
10/08/2021 00:00, 1627.97789064516130,          NaN,   8987885.20, 9936.58333330
10/09/2021 00:00, 1628.01543354838710,          NaN,   8991023.60, 8818.45833330
10/10/2021 00:00, 1628.20314806451620,          NaN,   8991808.20, 7823.16666670
10/11/2021 00:00, 1628.39086258064530,          NaN,   8994946.60, 6169.54166670
10/12/2021 00:00, 1628.95359129032250,          NaN,   9003580.80,      5546.75
10/13/2021 00:00, 1629.70216774193550,          NaN,   9010658.40, 4259.70833330
10/14/2021 00:00, 1630.411541935484,          NaN,   9018522.40, 5151.54166670
10/15/2021 00:00, 1631.12091612903240,          NaN,      9025600, 4353.45833330
10/16/2021 00:00, 1631.75561935483870,          NaN,   9031891.20, 3845.33333330
10/17/2021 00:00, 1632.502329032258,          NaN,      9041328,    3842.3750
10/18/2021 00:00, 1632.651670967742,          NaN,   9035036.80, 9603.91666670
10/19/2021 00:00, 1632.05430322580650,          NaN,   9028745.60, 10299.58333330
10/20/2021 00:00,    1631.4196,          NaN,      9021668,        11374
10/21/2021 00:00, 1630.63555483870960,          NaN,   9012231.20,     13288.75
10/22/2021 00:00, 1629.66462483870960,          NaN,   9001223.40,   12054.6250
10/23/2021 00:00, 1628.803834516129,          NaN,      8994162, 11021.04166670
10/24/2021 00:00, 1628.35331967741940,          NaN,   8991808.20,     10211.50
10/25/2021 00:00, 1627.71509032258060,          NaN,   8980823.80, 11061.41666670
10/26/2021 00:00, 1627.11440387096760,          NaN,   8979254.60, 10678.70833330
10/27/2021 00:00, 1626.62634612903230,          NaN,      8970624,     11615.50
10/28/2021 00:00, 1625.76285935483860,          NaN,   8961212.40, 12402.04166670
10/29/2021 00:00, 1624.86182967741930,          NaN,   8951818.80,   13077.6250
10/30/2021 00:00, 1624.186057419355,          NaN,      8947122, 10518.95833330
10/31/2021 00:00, 1623.84817129032260,          NaN,   8944773.60,        10036
11/01/2021 00:00,  1471.273148,          NaN,   8934597.20,     12370.25
11/02/2021 00:00,  1470.388420,          NaN,   8924420.80, 13523.29166670
11/03/2021 00:00,  1469.435636,          NaN,   8912706.80, 13891.358333299999
11/04/2021 00:00,  1468.482852,          NaN,   8902556.40, 13088.16666670
11/05/2021 00:00,  1467.734236,          NaN,   8895529.20, 12260.33333330
11/06/2021 00:00,  1467.291872,          NaN,      8892406, 10180.66666670
11/07/2021 00:00,  1466.951592,          NaN,   8887721.20, 9824.29166670
11/08/2021 00:00,  1466.577284,          NaN,   8883818.80, 10576.95833330
11/09/2021 00:00,  1466.237004,          NaN,   8879922.80, 10781.66666670
11/10/2021 00:00,  1465.998808,          NaN,   8878364.40, 9327.58333330
11/11/2021 00:00,  1465.726584,          NaN,   8873689.20, 9916.79166670
11/12/2021 00:00,  1465.522416,          NaN,   8873689.20,         9315
11/13/2021 00:00,  1465.726584,          NaN,   8878364.40,    7714.8750
11/14/2021 00:00,  1465.896724,          NaN,   8877585.20,    9268.6250
11/15/2021 00:00,  1465.828668,          NaN,      8876806, 9835.79166670
11/16/2021 00:00,  1465.692556,          NaN,   8874468.40, 8923.33333330
11/17/2021 00:00,  1465.386304,          NaN,   8869793.20,        10354
11/18/2021 00:00,  1464.977968,          NaN,      8865118, 11446.04166670
11/19/2021 00:00,  1464.365464,          NaN,   8855767.60, 12192.16666670
11/20/2021 00:00,  1463.855044,          NaN,      8853430, 10520.91666670
11/21/2021 00:00,  1463.650876,          NaN,   8851092.40, 9871.08333330
11/22/2021 00:00,  1463.276568,          NaN,   8844860.60, 11147.58333330
11/23/2021 00:00,  1462.732120,          NaN,   8838641.40, 11164.79166670
11/24/2021 00:00,  1462.119616,          NaN,   8830867.40, 11630.04166670
11/25/2021 00:00,  1461.677252,          NaN,   8828535.20,   10246.1250
11/26/2021 00:00,  1461.439056,          NaN,   8825425.60, 8875.33333330
11/27/2021 00:00,  1461.234888,          NaN,   8823870.80, 9382.04166670
11/28/2021 00:00,  1460.996692,          NaN,   8819983.80,        10223
11/29/2021 00:00,  1460.554328,          NaN,   8813764.60,        13004
11/30/2021 00:00,  1459.873768,          NaN,   8804441.80, 12980.79166670
12/01/2021 00:00,  1459.363348,          NaN,   8802115.60, 9223.70833330
12/02/2021 00:00, 1149.200520967742,          NaN,   8799789.40,    9516.1250
12/03/2021 00:00, 1149.120121935484,          NaN,   8799789.40,    8537.6250
12/04/2021 00:00, 1149.361319032258,          NaN,      8806768, 6672.66666670
12/05/2021 00:00, 1149.816913548387,          NaN,   8812987.20, 8177.08333330
12/06/2021 00:00, 1150.08491032258080,          NaN,      8814542,    8273.3750
12/07/2021 00:00, 1150.24570838709680,          NaN,   8817651.60, 7844.33333330
12/08/2021 00:00, 1150.29930774193550,          NaN,   8816096.80,      8629.75
12/09/2021 00:00, 1150.46010580645160,          NaN,      8822316,    8319.8750
12/10/2021 00:00, 1150.80850161290320,          NaN,      8826203, 8026.83333330
12/11/2021 00:00, 1151.13009774193550,          NaN,   8831644.80, 7101.66666670
12/12/2021 00:00, 1151.53209290322570,          NaN,      8837864, 7057.83333330
12/13/2021 00:00, 1151.853689032258,          NaN,   8840973.60,    9204.1250
12/14/2021 00:00, 1152.28248387096780,          NaN,   8850313.20,    8611.1250
12/15/2021 00:00, 1152.33608322580650,          NaN,   8842528.40, 10166.45833330
12/16/2021 00:00, 1152.04128677419360,          NaN,      8841751, 9922.91666670
12/17/2021 00:00, 1152.17528516129030,          NaN,   8846417.20, 7607.83333330
12/18/2021 00:00, 1152.71127870967730,          NaN,      8857326,      5821.50
12/19/2021 00:00, 1153.193672903226,          NaN,   8860442.80, 8163.45833330
12/20/2021 00:00,  1153.434870,          NaN,   8864338.80, 8668.54166670
12/21/2021 00:00, 1153.67606709677420,          NaN,   8867455.60, 9949.70833330
12/22/2021 00:00, 1153.70286677419360,          NaN,      8865118, 8822.41666670
12/23/2021 00:00, 1153.75646612903230,          NaN,      8869014, 7824.20833330
12/24/2021 00:00, 1154.21206064516130,          NaN,   8878364.40, 6954.45833330
12/25/2021 00:00, 1154.66765516129020,          NaN,   8882260.40, 7260.54166670
12/26/2021 00:00, 1155.15004935483880,          NaN,      8892406, 7709.16666670
12/27/2021 00:00, 1155.552044516129,          NaN,   8893967.60,      8076.25
12/28/2021 00:00, 1155.68604290322580,          NaN,      8896310, 9337.70833330
12/29/2021 00:00, 1155.82004129032250,          NaN,   8897871.60,      8737.75
12/30/2021 00:00,  1155.927240,          NaN,   8899433.20,    7278.1250
12/31/2021 00:00, 1156.51683290322580,          NaN,   8915049.20,    5883.1250
01/01/2022 00:00, 1157.16002516129040,          NaN,   8918172.40, 7021.91666670
01/02/2022 00:00, 794.147820967742,          NaN,      8915830, 9935.58333330
01/03/2022 00:00, 794.16621290322580,          NaN,   8918953.20, 9623.08333330
01/04/2022 00:00, 794.20299677419360,          NaN,   8917391.60, 11781.33333330
01/05/2022 00:00, 794.129429032258,          NaN,      8915830, 11212.66666670
01/06/2022 00:00, 794.16621290322580,          NaN,   8918953.20, 10091.33333330
01/07/2022 00:00, 794.276564516129,          NaN,   8920514.80, 9663.33333330
01/08/2022 00:00, 794.51565967741930,          NaN,   8929117.60, 7948.29166670
01/09/2022 00:00, 794.93867419354840,          NaN,   8938511.20, 7673.29166670
01/10/2022 00:00, 795.25133709677430,          NaN,   8942425.20,        10112
01/11/2022 00:00, 795.43525645161290,          NaN,   8946339.20, 9122.91666670
01/12/2022 00:00, 795.63756774193550,          NaN,      8951036, 8210.33333330
01/13/2022 00:00, 795.83987903225810,          NaN,      8954950,    8914.6250
01/14/2022 00:00, 796.17093387096770,          NaN,   8965131.80, 8051.08333330
01/15/2022 00:00, 796.46520483870970,          NaN,   8967485.60, 8941.91666670
01/16/2022 00:00, 796.68590806451620,          NaN,      8974547, 9160.79166670
01/17/2022 00:00, 796.86982741935480,          NaN,   8975331.60, 10683.41666670
01/18/2022 00:00, 796.92500322580640,          NaN,   8976900.80,   11052.8750
01/19/2022 00:00, 796.86982741935480,          NaN,   8972977.80,     12133.25
01/20/2022 00:00, 796.68590806451620,          NaN,   8969054.80, 12985.70833330
01/21/2022 00:00, 796.64912419354830,          NaN,   8971408.60, 11514.66666670
01/22/2022 00:00, 796.68590806451620,          NaN,      8970624, 11028.66666670
01/23/2022 00:00, 796.81465161290330,          NaN,   8976900.80, 8804.79166670
01/24/2022 00:00, 797.01696290322580,          NaN,   8979254.60, 10064.66666670
01/25/2022 00:00, 797.16409838709680,          NaN,   8983177.60,   10106.6250
01/26/2022 00:00, 797.23766612903230,          NaN,      8982393, 11979.04166670
01/27/2022 00:00, 797.20088225806460,          NaN,   8981608.40,        12405
01/28/2022 00:00, 797.01696290322580,          NaN,      8974547, 13856.54166670
01/29/2022 00:00, 796.81465161290330,          NaN,   8972977.80, 12284.08333330
01/30/2022 00:00, 796.79625967741940,          NaN,   8973762.40, 11366.95833330
01/31/2022 00:00, 796.72269193548390,          NaN,   8969839.40, 14696.41666670
02/01/2022 00:00, 796.59394838709680,          NaN,   8968270.20, 10511.70833330
02/02/2022 00:00, 817.45306142857150,          NaN,   8965916.40, 10798.66666670
02/03/2022 00:00, 817.35868285714290,          NaN,   8964347.20, 12485.04166670
02/04/2022 00:00, 817.22655285714290,          NaN,   8960429.60, 11569.08333330
02/05/2022 00:00, 817.16992571428570,          NaN,   8961995.20,     10009.75
02/06/2022 00:00, 817.22655285714290,          NaN,      8962778,         9927
02/07/2022 00:00, 817.32093142857140,          NaN,   8965916.40, 9244.33333330
02/08/2022 00:00, 817.47193714285710,          NaN,   8969054.80, 8584.95833330
02/09/2022 00:00, 817.56631571428570,          NaN,   8969839.40,    9240.3750
02/10/2022 00:00, 817.52856428571430,          NaN,   8967485.60, 11284.33333330
02/11/2022 00:00, 817.47193714285710,          NaN,   8967485.60, 10137.16666670
02/12/2022 00:00, 817.58519142857140,          NaN,   8972193.20,    7818.6250
02/13/2022 00:00,     817.8117,          NaN,   8976900.80,    7936.6250
02/14/2022 00:00, 817.88720285714280,          NaN,   8975331.60,    9998.6250
02/15/2022 00:00, 817.90607857142860,          NaN,   8977685.40, 9347.70833330
02/16/2022 00:00,   817.943830,          NaN,   8976900.80, 11105.79166670
02/17/2022 00:00, 817.86832714285720,          NaN,      8974547,   11738.6250
02/18/2022 00:00, 817.71732142857140,          NaN,      8970624, 11927.41666670
02/19/2022 00:00, 817.58519142857140,          NaN,   8969054.80, 10684.33333330
02/20/2022 00:00, 817.49081285714280,          NaN,      8966701, 10516.45833330
02/21/2022 00:00,   817.415310,          NaN,   8965916.40, 10765.95833330
02/22/2022 00:00, 817.30205571428580,          NaN,   8961995.20,     11222.25
02/23/2022 00:00, 817.05667142857150,          NaN,   8955732.80,        14755
02/24/2022 00:00, 816.73578428571430,          NaN,   8948687.60,   12213.8750
02/25/2022 00:00, 816.37714571428570,          NaN,   8940859.60,        13611
02/26/2022 00:00, 816.20726428571420,          NaN,   8941642.40, 10783.08333330
02/27/2022 00:00, 816.37714571428570,          NaN,   8947904.80, 9080.04166670
02/28/2022 00:00, 816.47152428571430,          NaN,   8945556.40,     10374.75
03/01/2022 00:00,   816.226140,          NaN,   8937728.40, 12962.66666670
03/02/2022 00:00, 802.47238451612910,          NaN,   8928334.80,   15222.3750
03/03/2022 00:00,   801.989640,          NaN,   8917391.60,     16136.75
03/04/2022 00:00, 801.45119419354840,          NaN,   8905679.60,   14836.6250
03/05/2022 00:00, 800.85704709677420,          NaN,      8892406, 14885.08333330
03/06/2022 00:00, 800.41143677419360,          NaN,   8886940.40, 14211.95833330
03/07/2022 00:00, 799.94725935483870,          NaN,      8872910,     16615.75
03/08/2022 00:00, 799.35311225806450,          NaN,   8862001.20,        15061
03/09/2022 00:00, 798.70326387096770,          NaN,      8845638, 17651.33333330
03/10/2022 00:00, 797.90487870967740,          NaN,   8828535.20, 19612.04166670
03/11/2022 00:00, 797.12506064516130,          NaN,   8812987.20,   16063.8750
03/12/2022 00:00, 796.49377935483870,          NaN,   8802115.60,   14682.8750
03/13/2022 00:00, 796.06673612903230,          NaN,      8795137,     14550.75
03/14/2022 00:00, 795.54685741935490,          NaN,   8780404.40,     17035.25
03/15/2022 00:00, 794.78560645161290,          NaN,   8763355.20,   16680.3750
03/16/2022 00:00, 794.117190967742,          NaN,      8752522, 15019.08333330
03/17/2022 00:00, 793.39307419354840,          NaN,      8733177, 18743.83333330
03/18/2022 00:00, 792.59468903225810,          NaN,   8719274.60,     16600.25
03/19/2022 00:00, 791.96340774193550,          NaN,   8706925.80,   16043.1250
03/20/2022 00:00, 791.55493161290330,          NaN,      8702295,   13815.6250
03/21/2022 00:00,   791.053620,          NaN,      8686098, 16900.16666670
03/22/2022 00:00, 790.31093612903230,          NaN,      8671468,   16737.3750
03/23/2022 00:00, 789.54968516129030,          NaN,      8654528, 17976.08333330
03/24/2022 00:00, 788.63989741935480,          NaN,   8633776.40,     21231.50
03/25/2022 00:00, 787.67440838709670,          NaN,   8614566.40, 19495.66666670
03/26/2022 00:00, 786.93172451612910,          NaN,   8603068.40, 16676.33333330
03/27/2022 00:00, 786.31901032258070,          NaN,   8589273.20, 16647.54166670
03/28/2022 00:00, 785.66916193548390,          NaN,   8576244.40, 17737.58333330
03/29/2022 00:00, 785.05644774193550,          NaN,      8564009,     15673.50
03/30/2022 00:00, 784.42516645161290,          NaN,   8550246.20, 16372.83333330
03/31/2022 00:00, 783.75675096774190,          NaN,      8536485, 17194.66666670
04/01/2022 00:00,  1101.771098,          NaN,      8521225, 18279.54166670
04/02/2022 00:00, 1100.93511933333340,          NaN,      8512069,        15002
04/03/2022 00:00,  1100.282011,          NaN,      8502150,   15818.1250
04/04/2022 00:00,  1099.419908,          NaN,      8486922, 17322.66666670
04/05/2022 00:00, 1098.37493466666660,          NaN,      8471702, 16397.41666670
04/06/2022 00:00, 1097.12096666666660,          NaN,   8450419.20, 16952.54166670
04/07/2022 00:00, 1095.71025266666670,          NaN,      8430680,   20166.6250
04/08/2022 00:00,  1094.325663,          NaN,   8410212.20, 19645.91666670
04/09/2022 00:00,  1093.150068,          NaN,      8396579, 15826.83333330
04/10/2022 00:00, 1092.34021366666660,          NaN,   8386732.80,   14091.3750
04/11/2022 00:00, 1091.16461866666670,          NaN,      8362550, 18053.70833330
04/12/2022 00:00,  1089.858402,          NaN,   8348949.20, 16887.16666670
04/13/2022 00:00, 1088.70893133333330,          NaN,   8329346.80, 16755.41666670
04/14/2022 00:00,  1087.272093,          NaN,      8307492, 18992.58333330
04/15/2022 00:00, 1086.04424933333330,          NaN,      8293956, 16437.33333330
04/16/2022 00:00, 1085.12989766666670,          NaN,      8281172,   14594.1250
04/17/2022 00:00, 1084.32004333333340,          NaN,   8270647.60, 14142.95833330
04/18/2022 00:00, 1083.40569166666660,          NaN,   8254893.40, 16708.16666670
04/19/2022 00:00, 1082.04722633333340,          NaN,   8231644.40, 19622.66666670
04/20/2022 00:00, 1080.58426366666660,          NaN,   8212934.40, 17515.70833330
04/21/2022 00:00,  1079.199674,          NaN,   8191993.20,   19405.8750
04/22/2022 00:00, 1077.81508433333330,          NaN,   8173333.20, 17486.58333330
04/23/2022 00:00,  1076.848484,          NaN,   8164376.40, 13723.45833330
04/24/2022 00:00, 1076.03862966666660,          NaN,   8150215.60, 16512.04166670
04/25/2022 00:00,  1074.967532,          NaN,      8133830,        16966
04/26/2022 00:00,  1073.556818,          NaN,      8110027, 19689.33333330
04/27/2022 00:00, 1072.43347166666670,          NaN,      8101854, 10836.58333330
04/28/2022 00:00,  1071.440747,          NaN,      8081803, 19755.83333330
04/29/2022 00:00, 1069.69041666666660,          NaN,      8052163, 24026.45833330
04/30/2022 00:00, 1067.70496733333330,          NaN,   8025536.60, 20260.04166670
05/01/2022 00:00, 1298.93612258064510,          NaN,      8015185,        15611
05/02/2022 00:00, 1297.40871612903220,          NaN,   7990097.60, 20780.20833330
05/03/2022 00:00, 1295.594920967742,          NaN,   7973136.80,     17361.50
05/04/2022 00:00, 1294.16297741935480,          NaN,   7956953.60, 16952.04166670
05/05/2022 00:00, 1292.73103387096780,          NaN,   7940034.80, 18666.20833330
05/06/2022 00:00, 1291.23544838709680,          NaN,      7922414, 18819.08333330
05/07/2022 00:00, 1289.89896774193540,          NaN,      7909202,     15367.50
05/08/2022 00:00, 1288.78523387096770,          NaN,      7896736, 13763.33333330
05/09/2022 00:00, 1287.73514193548390,          NaN,      7885024, 17618.58333330
05/10/2022 00:00, 1285.98498870967750,          NaN,   7856495.80, 21052.45833330
05/11/2022 00:00, 1283.85298387096780,          NaN,   7836050.20, 19580.83333330
05/12/2022 00:00, 1282.38921935483880,          NaN,   7822917.80, 18692.91666670
05/13/2022 00:00, 1280.734529032258,          NaN,   7798145.40,     20658.75
05/14/2022 00:00, 1278.761629032258,          NaN,   7777782.60, 20353.20833330
05/15/2022 00:00, 1277.04329677419350,          NaN,      7758891, 18061.79166670
05/16/2022 00:00, 1275.29314354838720,          NaN,   7737862.80,     21631.75
05/17/2022 00:00, 1273.34784516129030,          NaN,   7714681.20, 20888.58333330
05/18/2022 00:00, 1271.77244354838720,          NaN,   7702393.60, 15203.20833330
05/19/2022 00:00, 1270.37390322580650,          NaN,   7683600.80, 17602.54166670
05/20/2022 00:00, 1269.139214516129,          NaN,   7674223.60, 15701.33333330
05/21/2022 00:00, 1268.42333064516130,          NaN,   7666290.40, 13124.04166670
05/22/2022 00:00, 1267.739970967742,          NaN,      7657636,   14208.8750
05/23/2022 00:00, 1266.99718870967740,          NaN,   7648260.40, 15358.45833330
05/24/2022 00:00, 1265.78359677419350,          NaN,   7628108.40, 18336.54166670
05/25/2022 00:00, 1264.12855483870980,          NaN,      7607966, 19251.45833330
05/26/2022 00:00, 1262.40951935483870,          NaN,      7586426,     19882.25
05/27/2022 00:00, 1260.77539838709690,          NaN,      7568494,     18145.50
05/28/2022 00:00, 1259.46810161290320,          NaN,      7554890, 15001.04166670
05/29/2022 00:00, 1258.75503064516120,          NaN,      7551310, 13214.79166670
05/30/2022 00:00, 1258.10138225806440,          NaN,      7539138,   15534.3750
05/31/2022 00:00, 1256.67524032258070,          NaN,   7516985.40,   19599.8750
06/01/2022 00:00,  1591.945933,          NaN,      7499844, 16892.66666670
06/02/2022 00:00, 1590.06100320,          NaN,   7481168.64, 18016.41666670
06/03/2022 00:00, 1588.29974920,          NaN,   7466345.80,   17002.3750
06/04/2022 00:00,  1587.218556,          NaN,      7460657,   13148.6250
06/05/2022 00:00,  1586.502503,          NaN,   7452834.90, 12917.29166670
06/06/2022 00:00,  1585.786450,          NaN,   7447146.10, 13783.41666670
06/07/2022 00:00,  1584.806588,          NaN,   7434346.30, 15247.54166670
06/08/2022 00:00,  1583.336795,          NaN,   7419443.44, 16806.83333330
06/09/2022 00:00,  1581.904689,          NaN,   7407383.30, 16671.79166670
06/10/2022 00:00,  1580.398993,          NaN,   7391080.08, 17192.04166670
06/11/2022 00:00,  1578.859624,          NaN,   7378340.76, 15972.58333330
06/12/2022 00:00,  1577.548384,          NaN,   7366309.18,   14464.6250
06/13/2022 00:00,  1576.234691,          NaN,   7353588.34, 16595.20833330
06/14/2022 00:00,  1574.917207,          NaN,   7341585.32, 14768.54166670
06/15/2022 00:00,  1573.522788,          NaN,   7327464.12, 16492.79166670
06/16/2022 00:00,  1571.789186,          NaN,   7309147.36, 18915.83333330
06/17/2022 00:00,  1570.055584,          NaN,   7295060.16, 16441.91666670
06/18/2022 00:00,  1568.850938,          NaN,   7286617.92,   11171.3750
06/19/2022 00:00,  1568.175248,          NaN,   7282401.84, 12048.58333330
06/20/2022 00:00,  1567.463432,          NaN,      7273267,   15086.6250
06/21/2022 00:00,  1566.264584,          NaN,   7259916.08, 16348.20833330
06/22/2022 00:00,  1564.649618,          NaN,   7243082.36,        16278
06/23/2022 00:00,  1563.218850,          NaN,   7233268.64,   15749.6250
06/24/2022 00:00,  1562.088240,          NaN,   7222052.96,   15807.6250
06/25/2022 00:00,  1561.108378,          NaN,   7215056.44, 13138.58333330
06/26/2022 00:00,  1560.693821,          NaN,   7214357.12, 9829.79166670
06/27/2022 00:00,  1560.430012,          NaN,   7210161.20, 13041.29166670
06/28/2022 00:00,  1559.713959,          NaN,   7201070.04, 13146.66666670
