"","DATETIME","PowerRelease","TotalRelease","BypassRelease","SpillwayRelease"
"15110","01/20/2026 13:00",8588.39,8588.39,0,0
"15111","01/20/2026 14:00",8586.9,8586.9,0,0
"15112","01/20/2026 15:00",8657.07,8657.07,0,0
"15113","01/20/2026 16:00",10456.54,10456.54,0,0
"15114","01/20/2026 17:00",13297.98,13297.98,0,0
"15115","01/20/2026 18:00",13639.97,13639.97,0,0
"15116","01/20/2026 19:00",13751.69,13751.69,0,0
"15117","01/20/2026 20:00",13170.24,13170.24,0,0
"15118","01/20/2026 21:00",11171.13,11171.13,0,0
"15119","01/20/2026 22:00",9193.1,9193.1,0,0
"15120","01/20/2026 23:00",8696.95,8696.95,0,0
"15121","01/21/2026 00:00",8623.24,8623.24,0,0
"15122","01/21/2026 01:00",8642.55,8642.55,0,0
"15123","01/21/2026 02:00",8644.93,8644.93,0,0
"15124","01/21/2026 03:00",8633.42,8633.42,0,0
"15125","01/21/2026 04:00",8614.09,8614.09,0,0
"15126","01/21/2026 05:00",9218.93,9218.93,0,0
"15127","01/21/2026 06:00",12621.14,12621.14,0,0
"15128","01/21/2026 07:00",13101.32,13101.32,0,0
"15129","01/21/2026 08:00",12784.66,12784.66,0,0
"15130","01/21/2026 09:00",10591.58,10591.58,0,0
"15131","01/21/2026 10:00",8786.63,8786.63,0,0
"15132","01/21/2026 11:00",8640.78,8640.78,0,0
"15133","01/21/2026 12:00",8650.9,8650.9,0,0
"15134","01/21/2026 13:00",8647.44,8647.44,0,0
"15135","01/21/2026 14:00",8647.98,8647.98,0,0
"15136","01/21/2026 15:00",8741.29,8741.29,0,0
"15137","01/21/2026 16:00",10889.33,10889.33,0,0
"15138","01/21/2026 17:00",13541.06,13541.06,0,0
"15139","01/21/2026 18:00",13754.1,13754.1,0,0
"15140","01/21/2026 19:00",13711.33,13711.33,0,0
"15141","01/21/2026 20:00",13097.7,13097.7,0,0
"15142","01/21/2026 21:00",11099.76,11099.76,0,0
"15143","01/21/2026 22:00",9127.42,9127.42,0,0
"15144","01/21/2026 23:00",8611.49,8611.49,0,0
"15145","01/22/2026 00:00",8559.11,8559.11,0,0
"15146","01/22/2026 01:00",8540.7,8540.7,0,0
"15147","01/22/2026 02:00",8555.32,8555.32,0,0
"15148","01/22/2026 03:00",8557.76,8557.76,0,0
"15149","01/22/2026 04:00",8568.83,8568.83,0,0
"15150","01/22/2026 05:00",9692.89,9692.89,0,0
"15151","01/22/2026 06:00",13195.49,13195.49,0,0
"15152","01/22/2026 07:00",13059.03,13059.03,0,0
"15153","01/22/2026 08:00",12394.42,12394.42,0,0
"15154","01/22/2026 09:00",10321.32,10321.32,0,0
"15155","01/22/2026 10:00",8646.79,8646.79,0,0
"15156","01/22/2026 11:00",8254.99,8254.99,0,0
"15157","01/22/2026 12:00",8518.6,8518.6,0,0
"15158","01/22/2026 13:00",8732.31,8732.31,0,0
"15159","01/22/2026 14:00",8596.98,8596.98,0,0
"15160","01/22/2026 15:00",8629.23,8629.23,0,0
"15161","01/22/2026 16:00",10322.47,10322.47,0,0
"15162","01/22/2026 17:00",13527.2,13527.2,0,0
"15163","01/22/2026 18:00",13764.54,13764.54,0,0
"15164","01/22/2026 19:00",13681.94,13681.94,0,0
"15165","01/22/2026 20:00",13073.87,13073.87,0,0
"15166","01/22/2026 21:00",11276.07,11276.07,0,0
"15167","01/22/2026 22:00",9214.83,9214.83,0,0
"15168","01/22/2026 23:00",8653.87,8653.87,0,0
"15169","01/23/2026 00:00",8629.02,8629.02,0,0
"15170","01/23/2026 01:00",8630.14,8630.14,0,0
"15171","01/23/2026 02:00",8598.17,8598.17,0,0
"15172","01/23/2026 03:00",8628.98,8628.98,0,0
"15173","01/23/2026 04:00",8647.45,8647.45,0,0
"15174","01/23/2026 05:00",9371.79,9371.79,0,0
"15175","01/23/2026 06:00",12740.61,12740.61,0,0
"15176","01/23/2026 07:00",13217.17,13217.17,0,0
"15177","01/23/2026 08:00",12310.47,12310.47,0,0
"15178","01/23/2026 09:00",10741.89,10741.89,0,0
"15179","01/23/2026 10:00",8775.34,8775.34,0,0
"15180","01/23/2026 11:00",8598.35,8598.35,0,0
"15181","01/23/2026 12:00",8585.52,8585.52,0,0
"15182","01/23/2026 13:00",8599.66,8599.66,0,0
"15183","01/23/2026 14:00",8598.91,8598.91,0,0
"15184","01/23/2026 15:00",8659.04,8659.04,0,0
"15185","01/23/2026 16:00",10412.58,10412.58,0,0
"15186","01/23/2026 17:00",13416.12,13416.12,0,0
"15187","01/23/2026 18:00",13735.24,13735.24,0,0
"15188","01/23/2026 19:00",13584.18,13584.18,0,0
"15189","01/23/2026 20:00",13076.97,13076.97,0,0
"15190","01/23/2026 21:00",11195.35,11195.35,0,0
"15191","01/23/2026 22:00",9172.97,9172.97,0,0
"15192","01/23/2026 23:00",8586.58,8586.58,0,0
"15193","01/24/2026 00:00",8576.22,8576.22,0,0
"15194","01/24/2026 01:00",8558.29,8558.29,0,0
"15195","01/24/2026 02:00",8562.16,8562.16,0,0
"15196","01/24/2026 03:00",8573.61,8573.61,0,0
"15197","01/24/2026 04:00",8575.19,8575.19,0,0
"15198","01/24/2026 05:00",8644.7,8644.7,0,0
"15199","01/24/2026 06:00",10143.82,10143.82,0,0
"15200","01/24/2026 07:00",10983.14,10983.14,0,0
"15201","01/24/2026 08:00",10199.84,10199.84,0,0
"15202","01/24/2026 09:00",8784.55,8784.55,0,0
"15203","01/24/2026 10:00",8621.33,8621.33,0,0
"15204","01/24/2026 11:00",8616.49,8616.49,0,0
"15205","01/24/2026 12:00",8622.35,8622.35,0,0
"15206","01/24/2026 13:00",8609.82,8609.82,0,0
"15207","01/24/2026 14:00",8628.41,8628.41,0,0
"15208","01/24/2026 15:00",8603.59,8603.59,0,0
"15209","01/24/2026 16:00",8727.62,8727.62,0,0
"15210","01/24/2026 17:00",11299.44,11299.44,0,0
"15211","01/24/2026 18:00",12958.6,12958.6,0,0
"15212","01/24/2026 19:00",13037.88,13037.88,0,0
"15213","01/24/2026 20:00",13002.04,13002.04,0,0
"15214","01/24/2026 21:00",10595.36,10595.36,0,0
"15215","01/24/2026 22:00",9116.99,9116.99,0,0
"15216","01/24/2026 23:00",8593.14,8593.14,0,0
"15217","01/25/2026 00:00",8566.07,8566.07,0,0
"15218","01/25/2026 01:00",8565.05,8565.05,0,0
"15219","01/25/2026 02:00",8344.1,8344.1,0,0
"15220","01/25/2026 03:00",8566.93,8566.93,0,0
"15221","01/25/2026 04:00",8569.03,8569.03,0,0
"15222","01/25/2026 05:00",8632.32,8632.32,0,0
"15223","01/25/2026 06:00",10128.49,10128.49,0,0
"15224","01/25/2026 07:00",10946.54,10946.54,0,0
"15225","01/25/2026 08:00",10181.28,10181.28,0,0
"15226","01/25/2026 09:00",8741.99,8741.99,0,0
"15227","01/25/2026 10:00",8599.99,8599.99,0,0
"15228","01/25/2026 11:00",8598,8598,0,0
"15229","01/25/2026 12:00",8620.86,8620.86,0,0
"15230","01/25/2026 13:00",8619.46,8619.46,0,0
"15231","01/25/2026 14:00",8617.8,8617.8,0,0
"15232","01/25/2026 15:00",8605.27,8605.27,0,0
"15233","01/25/2026 16:00",8608.58,8608.58,0,0
"15234","01/25/2026 17:00",11260.17,11260.17,0,0
"15235","01/25/2026 18:00",11357.7,11357.7,0,0
"15236","01/25/2026 19:00",11382.02,11382.02,0,0
"15237","01/25/2026 20:00",11305.64,11305.64,0,0
"15238","01/25/2026 21:00",9327.24,9327.24,0,0
"15239","01/25/2026 22:00",8660.33,8660.33,0,0
"15240","01/25/2026 23:00",8644.99,8644.99,0,0
"15241","01/26/2026 00:00",8618.75,8618.75,0,0
"15242","01/26/2026 01:00",8568.15,8568.15,0,0
"15243","01/26/2026 02:00",8584.34,8584.34,0,0
"15244","01/26/2026 03:00",8799.98,8799.98,0,0
"15245","01/26/2026 04:00",10328.25,10328.25,0,0
"15246","01/26/2026 05:00",12297.89,12297.89,0,0
"15247","01/26/2026 06:00",12811.34,12811.34,0,0
"15248","01/26/2026 07:00",12874.08,12874.08,0,0
"15249","01/26/2026 08:00",11873.91,11873.91,0,0
"15250","01/26/2026 09:00",10750.14,10750.14,0,0
"15251","01/26/2026 10:00",8844.05,8844.05,0,0
"15252","01/26/2026 11:00",11308.9,11308.9,0,0
"15253","01/26/2026 12:00",11460.85,11460.85,0,0
"15254","01/26/2026 13:00",11470.4,11470.4,0,0
"15255","01/26/2026 14:00",11163.58,11163.58,0,0
"15256","01/26/2026 15:00",10510.75,10510.75,0,0
"15257","01/26/2026 16:00",12226.21,12226.21,0,0
"15258","01/26/2026 17:00",12411.67,12411.67,0,0
"15259","01/26/2026 18:00",12295.6,12295.6,0,0
"15260","01/26/2026 19:00",12277.96,12277.96,0,0
"15261","01/26/2026 20:00",12259.67,12259.67,0,0
"15262","01/26/2026 21:00",11477.42,11477.42,0,0
"15263","01/26/2026 22:00",9206.25,9206.25,0,0
"15264","01/26/2026 23:00",8653.35,8653.35,0,0
"15265","01/27/2026 00:00",9343.39,9343.39,0,0
"15266","01/27/2026 01:00",8719.56,8719.56,0,0
"15267","01/27/2026 02:00",8742.71,8742.71,0,0
"15268","01/27/2026 03:00",8914.99,8914.99,0,0
"15269","01/27/2026 04:00",9513.89,9513.89,0,0
"15270","01/27/2026 05:00",12151.92,12151.92,0,0
"15271","01/27/2026 06:00",12303.7,12303.7,0,0
"15272","01/27/2026 07:00",12303.21,12303.21,0,0
"15273","01/27/2026 08:00",12138.93,12138.93,0,0
"15274","01/27/2026 09:00",9891.87,9891.87,0,0
"15275","01/27/2026 10:00",8682.44,8682.44,0,0
"15276","01/27/2026 11:00",8675.56,8675.56,0,0
"15277","01/27/2026 12:00",8686.36,8686.36,0,0
"15278","01/27/2026 13:00",8907.74,8907.74,0,0
"15279","01/27/2026 14:00",9248.08,9248.08,0,0
"15280","01/27/2026 15:00",10300.44,10300.44,0,0
"15281","01/27/2026 16:00",12274,12274,0,0
"15282","01/27/2026 17:00",12338.29,12338.29,0,0
"15283","01/27/2026 18:00",12277.45,12277.45,0,0
"15284","01/27/2026 19:00",12306.93,12306.93,0,0
"15285","01/27/2026 20:00",12294.33,12294.33,0,0
"15286","01/27/2026 21:00",12092.15,12092.15,0,0
"15287","01/27/2026 22:00",11839.84,11839.84,0,0
"15288","01/27/2026 23:00",10253.9,10253.9,0,0
"15289","01/28/2026 00:00",8682.5,8682.5,0,0
"15290","01/28/2026 01:00",8599.19,8599.19,0,0
"15291","01/28/2026 02:00",8600.2,8600.2,0,0
"15292","01/28/2026 03:00",8625.26,8625.26,0,0
"15293","01/28/2026 04:00",8995.68,8995.68,0,0
"15294","01/28/2026 05:00",10676.29,10676.29,0,0
"15295","01/28/2026 06:00",12191.49,12191.49,0,0
"15296","01/28/2026 07:00",12302.17,12302.17,0,0
"15297","01/28/2026 08:00",12250.09,12250.09,0,0
"15298","01/28/2026 09:00",10753.91,10753.91,0,0
"15299","01/28/2026 10:00",8737.28,8737.28,0,0
"15300","01/28/2026 11:00",8535.83,8535.83,0,0
"15301","01/28/2026 12:00",8565.18,8565.18,0,0
"15302","01/28/2026 13:00",8572.1,8572.1,0,0
"15303","01/28/2026 14:00",8570.83,8570.83,0,0
"15304","01/28/2026 15:00",8954.29,8954.29,0,0
"15305","01/28/2026 16:00",11528.14,11528.14,0,0
"15306","01/28/2026 17:00",12270.25,12270.25,0,0
"15307","01/28/2026 18:00",12330.67,12330.67,0,0
"15308","01/28/2026 19:00",12314.08,12314.08,0,0
"15309","01/28/2026 20:00",12317.38,12317.38,0,0
"15310","01/28/2026 21:00",12245.92,12245.92,0,0
"15311","01/28/2026 22:00",10390.08,10390.08,0,0
"15312","01/28/2026 23:00",8791.02,8791.02,0,0
"15313","01/29/2026 00:00",8738.41,8738.41,0,0
"15314","01/29/2026 01:00",8761.8,8761.8,0,0
"15315","01/29/2026 02:00",8761,8761,0,0
"15316","01/29/2026 03:00",8762.73,8762.73,0,0
"15317","01/29/2026 04:00",8842.76,8842.76,0,0
"15318","01/29/2026 05:00",10502.46,10502.46,0,0
"15319","01/29/2026 06:00",12189.51,12189.51,0,0
"15320","01/29/2026 07:00",12309.8,12309.8,0,0
"15321","01/29/2026 08:00",12247.29,12247.29,0,0
"15322","01/29/2026 09:00",10736.27,10736.27,0,0
"15323","01/29/2026 10:00",9185.54,9185.54,0,0
"15324","01/29/2026 11:00",9042.12,9042.12,0,0
"15325","01/29/2026 12:00",9042.97,9042.97,0,0
"15326","01/29/2026 13:00",9062.33,9062.33,0,0
"15327","01/29/2026 14:00",9061.5,9061.5,0,0
"15328","01/29/2026 15:00",9152.34,9152.34,0,0
"15329","01/29/2026 16:00",11115.1,11115.1,0,0
"15330","01/29/2026 17:00",12247.09,12247.09,0,0
"15331","01/29/2026 18:00",12310.1,12310.1,0,0
"15332","01/29/2026 19:00",12311.5,12311.5,0,0
"15333","01/29/2026 20:00",12315.26,12315.26,0,0
"15334","01/29/2026 21:00",11944.07,11944.07,0,0
"15335","01/29/2026 22:00",10577.31,10577.31,0,0
"15336","01/29/2026 23:00",9170.94,9170.94,0,0
"15337","01/30/2026 00:00",8847.87,8847.87,0,0
"15338","01/30/2026 01:00",8813.87,8813.87,0,0
"15339","01/30/2026 02:00",8830.74,8830.74,0,0
"15340","01/30/2026 03:00",8835.73,8835.73,0,0
"15341","01/30/2026 04:00",8900.85,8900.85,0,0
"15342","01/30/2026 05:00",10505.92,10505.92,0,0
"15343","01/30/2026 06:00",12192.53,12192.53,0,0
"15344","01/30/2026 07:00",12326.06,12326.06,0,0
"15345","01/30/2026 08:00",12257.4,12257.4,0,0
"15346","01/30/2026 09:00",10779.97,10779.97,0,0
"15347","01/30/2026 10:00",9242.81,9242.81,0,0
"15348","01/30/2026 11:00",8981.11,8981.11,0,0
"15349","01/30/2026 12:00",8975.44,8975.44,0,0
"15350","01/30/2026 13:00",8980.45,8980.45,0,0
"15351","01/30/2026 14:00",8967.74,8967.74,0,0
"15352","01/30/2026 15:00",9052.06,9052.06,0,0
"15353","01/30/2026 16:00",11301.1,11301.1,0,0
"15354","01/30/2026 17:00",12251.05,12251.05,0,0
"15355","01/30/2026 18:00",12333.56,12333.56,0,0
"15356","01/30/2026 19:00",12323.97,12323.97,0,0
"15357","01/30/2026 20:00",12297.37,12297.37,0,0
"15358","01/30/2026 21:00",11944.23,11944.23,0,0
"15359","01/30/2026 22:00",10561.43,10561.43,0,0
"15360","01/30/2026 23:00",9169.77,9169.77,0,0
"15361","01/31/2026 00:00",9064.87,9064.87,0,0
"15362","01/31/2026 01:00",9060.81,9060.81,0,0
"15363","01/31/2026 02:00",9063.23,9063.23,0,0
"15364","01/31/2026 03:00",9062.54,9062.54,0,0
"15365","01/31/2026 04:00",9065.53,9065.53,0,0
"15366","01/31/2026 05:00",9177.31,9177.31,0,0
"15367","01/31/2026 06:00",12136.11,12136.11,0,0
"15368","01/31/2026 07:00",12257.82,12257.82,0,0
"15369","01/31/2026 08:00",11051.87,11051.87,0,0
"15370","01/31/2026 09:00",9158.98,9158.98,0,0
"15371","01/31/2026 10:00",8980.47,8980.47,0,0
"15372","01/31/2026 11:00",8980.27,8980.27,0,0
"15373","01/31/2026 12:00",9008.79,9008.79,0,0
"15374","01/31/2026 13:00",9003.31,9003.31,0,0
"15375","01/31/2026 14:00",8976.01,8976.01,0,0
"15376","01/31/2026 15:00",9056.85,9056.85,0,0
"15377","01/31/2026 16:00",10647.87,10647.87,0,0
"15378","01/31/2026 17:00",11928.22,11928.22,0,0
"15379","01/31/2026 18:00",12280.17,12280.17,0,0
"15380","01/31/2026 19:00",12288.99,12288.99,0,0
"15381","01/31/2026 20:00",12272.13,12272.13,0,0
"15382","01/31/2026 21:00",11364.92,11364.92,0,0
"15383","01/31/2026 22:00",9202.71,9202.71,0,0
"15384","01/31/2026 23:00",9010.62,9010.62,0,0
"15385","02/01/2026 00:00",7836.21,7836.21,0,0
"15386","02/01/2026 01:00",7749.43,7749.43,0,0
"15387","02/01/2026 02:00",7764.63,7764.63,0,0
"15388","02/01/2026 03:00",7767.12,7767.12,0,0
"15389","02/01/2026 04:00",7801.29,7801.29,0,0
"15390","02/01/2026 05:00",9008.83,9008.83,0,0
"15391","02/01/2026 06:00",10947.19,10947.19,0,0
"15392","02/01/2026 07:00",10964.98,10964.98,0,0
"15393","02/01/2026 08:00",9126.61,9126.61,0,0
"15394","02/01/2026 09:00",8222.19,8222.19,0,0
"15395","02/01/2026 10:00",8279.15,8279.15,0,0
"15396","02/01/2026 11:00",8250.03,8250.03,0,0
"15397","02/01/2026 12:00",8212.55,8212.55,0,0
"15398","02/01/2026 13:00",8155.6,8155.6,0,0
"15399","02/01/2026 14:00",8119.78,8119.78,0,0
"15400","02/01/2026 15:00",8227.85,8227.85,0,0
"15401","02/01/2026 16:00",9359.09,9359.09,0,0
"15402","02/01/2026 17:00",11030.27,11030.27,0,0
"15403","02/01/2026 18:00",11942.78,11942.78,0,0
"15404","02/01/2026 19:00",12007.46,12007.46,0,0
"15405","02/01/2026 20:00",11101.53,11101.53,0,0
"15406","02/01/2026 21:00",9152.54,9152.54,0,0
"15407","02/01/2026 22:00",7906.95,7906.95,0,0
"15408","02/01/2026 23:00",7771.71,7771.71,0,0
"15409","02/02/2026 00:00",7782.35,7782.35,0,0
"15410","02/02/2026 01:00",7772.82,7772.82,0,0
"15411","02/02/2026 02:00",7755.54,7755.54,0,0
"15412","02/02/2026 03:00",7739.55,7739.55,0,0
"15413","02/02/2026 04:00",7872.66,7872.66,0,0
"15414","02/02/2026 05:00",10328.93,10328.93,0,0
"15415","02/02/2026 06:00",12186.56,12186.56,0,0
"15416","02/02/2026 07:00",12296.67,12296.67,0,0
"15417","02/02/2026 08:00",11605.5,11605.5,0,0
"15418","02/02/2026 09:00",9407.77,9407.77,0,0
"15419","02/02/2026 10:00",8198.75,8198.75,0,0
"15420","02/02/2026 11:00",8140.58,8140.58,0,0
"15421","02/02/2026 12:00",8151,8151,0,0
"15422","02/02/2026 13:00",8137.1,8137.1,0,0
"15423","02/02/2026 14:00",8149.97,8149.97,0,0
"15424","02/02/2026 15:00",8215.82,8215.82,0,0
"15425","02/02/2026 16:00",10461.11,10461.11,0,0
"15426","02/02/2026 17:00",11941.02,11941.02,0,0
"15427","02/02/2026 18:00",12232.84,12232.84,0,0
"15428","02/02/2026 19:00",12285.09,12285.09,0,0
"15429","02/02/2026 20:00",12209.65,12209.65,0,0
"15430","02/02/2026 21:00",10462.5,10462.5,0,0
"15431","02/02/2026 22:00",8862.91,8862.91,0,0
"15432","02/02/2026 23:00",7803.22,7803.22,0,0
"15433","02/03/2026 00:00",7775.86,7775.86,0,0
"15434","02/03/2026 01:00",7760.1,7760.1,0,0
"15435","02/03/2026 02:00",7777.63,7777.63,0,0
"15436","02/03/2026 03:00",7777.09,7777.09,0,0
"15437","02/03/2026 04:00",7872.86,7872.86,0,0
"15438","02/03/2026 05:00",10304.57,10304.57,0,0
"15439","02/03/2026 06:00",12176.2,12176.2,0,0
"15440","02/03/2026 07:00",12294.17,12294.17,0,0
"15441","02/03/2026 08:00",11777.87,11777.87,0,0
"15442","02/03/2026 09:00",9006.89,9006.89,0,0
"15443","02/03/2026 10:00",8207.46,8207.46,0,0
"15444","02/03/2026 11:00",8193.28,8193.28,0,0
"15445","02/03/2026 12:00",8154.74,8154.74,0,0
"15446","02/03/2026 13:00",8150.22,8150.22,0,0
"15447","02/03/2026 14:00",8149.69,8149.69,0,0
"15448","02/03/2026 15:00",8217.89,8217.89,0,0
"15449","02/03/2026 16:00",10276.63,10276.63,0,0
"15450","02/03/2026 17:00",11853.56,11853.56,0,0
"15451","02/03/2026 18:00",12078.81,12078.81,0,0
"15452","02/03/2026 19:00",12275.47,12275.47,0,0
"15453","02/03/2026 20:00",11994.82,11994.82,0,0
"15454","02/03/2026 21:00",10447.61,10447.61,0,0
"15455","02/03/2026 22:00",8586.34,8586.34,0,0
"15456","02/03/2026 23:00",7767.81,7767.81,0,0
"15457","02/04/2026 00:00",7714.02,7714.02,0,0
"15458","02/04/2026 01:00",7716.94,7716.94,0,0
"15459","02/04/2026 02:00",7732.26,7732.26,0,0
"15460","02/04/2026 03:00",7735.59,7735.59,0,0
"15461","02/04/2026 04:00",7837.58,7837.58,0,0
"15462","02/04/2026 05:00",10287.17,10287.17,0,0
"15463","02/04/2026 06:00",12147.56,12147.56,0,0
"15464","02/04/2026 07:00",12204.47,12204.47,0,0
"15465","02/04/2026 08:00",11712.86,11712.86,0,0
"15466","02/04/2026 09:00",9484.85,9484.85,0,0
"15467","02/04/2026 10:00",8244.01,8244.01,0,0
"15468","02/04/2026 11:00",8202.58,8202.58,0,0
"15469","02/04/2026 12:00",8207.21,8207.21,0,0
"15470","02/04/2026 13:00",8194.88,8194.88,0,0
"15471","02/04/2026 14:00",8207.12,8207.12,0,0
"15472","02/04/2026 15:00",8296.43,8296.43,0,0
"15473","02/04/2026 16:00",10554.64,10554.64,0,0
"15474","02/04/2026 17:00",12031.22,12031.22,0,0
"15475","02/04/2026 18:00",11954.51,11954.51,0,0
"15476","02/04/2026 19:00",12057.33,12057.33,0,0
"15477","02/04/2026 20:00",11625.11,11625.11,0,0
"15478","02/04/2026 21:00",10287.76,10287.76,0,0
"15479","02/04/2026 22:00",8459.98,8459.98,0,0
"15480","02/04/2026 23:00",7383.2,7383.2,0,0
"15481","02/05/2026 00:00",7764.41,7764.41,0,0
"15482","02/05/2026 01:00",7778.12,7778.12,0,0
"15483","02/05/2026 02:00",7779.71,7779.71,0,0
"15484","02/05/2026 03:00",7789.53,7789.53,0,0
"15485","02/05/2026 04:00",7897.49,7897.49,0,0
"15486","02/05/2026 05:00",10284.18,10284.18,0,0
"15487","02/05/2026 06:00",12206.73,12206.73,0,0
"15488","02/05/2026 07:00",12233.72,12233.72,0,0
"15489","02/05/2026 08:00",10407.68,10407.68,0,0
"15490","02/05/2026 09:00",8634.63,8634.63,0,0
"15491","02/05/2026 10:00",8489.19,8489.19,0,0
"15492","02/05/2026 11:00",8475.58,8475.58,0,0
"15493","02/05/2026 12:00",8473.55,8473.55,0,0
"15494","02/05/2026 13:00",8510.9,8510.9,0,0
"15495","02/05/2026 14:00",8490.24,8490.24,0,0
"15496","02/05/2026 15:00",8532.88,8532.88,0,0
"15497","02/05/2026 16:00",10785.33,10785.33,0,0
"15498","02/05/2026 17:00",12031.06,12031.06,0,0
"15499","02/05/2026 18:00",12085.64,12085.64,0,0
"15500","02/05/2026 19:00",12152.43,12152.43,0,0
"15501","02/05/2026 20:00",12025.84,12025.84,0,0
"15502","02/05/2026 21:00",10440.99,10440.99,0,0
"15503","02/05/2026 22:00",7944.06,7944.06,0,0
"15504","02/05/2026 23:00",8172.93,8172.93,0,0
"15505","02/06/2026 00:00",7746.61,7746.61,0,0
"15506","02/06/2026 01:00",7726.31,7726.31,0,0
"15507","02/06/2026 02:00",7208.38,7208.38,0,0
"15508","02/06/2026 03:00",7702.45,7702.45,0,0
"15509","02/06/2026 04:00",7768.56,7768.56,0,0
"15510","02/06/2026 05:00",10191.08,10191.08,0,0
"15511","02/06/2026 06:00",12188.47,12188.47,0,0
"15512","02/06/2026 07:00",12258.08,12258.08,0,0
"15513","02/06/2026 08:00",10433.9,10433.9,0,0
"15514","02/06/2026 09:00",8631.7,8631.7,0,0
"15515","02/06/2026 10:00",8506.58,8506.58,0,0
"15516","02/06/2026 11:00",8495.79,8495.79,0,0
"15517","02/06/2026 12:00",8505.85,8505.85,0,0
"15518","02/06/2026 13:00",8478.2,8478.2,0,0
"15519","02/06/2026 14:00",8452.54,8452.54,0,0
"15520","02/06/2026 15:00",8575.49,8575.49,0,0
"15521","02/06/2026 16:00",10347.4,10347.4,0,0
"15522","02/06/2026 17:00",11745.28,11745.28,0,0
"15523","02/06/2026 18:00",12270.67,12270.67,0,0
"15524","02/06/2026 19:00",12301.93,12301.93,0,0
"15525","02/06/2026 20:00",11981.36,11981.36,0,0
"15526","02/06/2026 21:00",10432.85,10432.85,0,0
"15527","02/06/2026 22:00",8152.13,8152.13,0,0
"15528","02/06/2026 23:00",8177.31,8177.31,0,0
"15529","02/07/2026 00:00",7738.01,7738.01,0,0
"15530","02/07/2026 01:00",7426.83,7426.83,0,0
"15531","02/07/2026 02:00",7700.61,7700.61,0,0
"15532","02/07/2026 03:00",7722.79,7722.79,0,0
"15533","02/07/2026 04:00",7754.77,7754.77,0,0
"15534","02/07/2026 05:00",8940,8940,0,0
"15535","02/07/2026 06:00",11115.84,11115.84,0,0
"15536","02/07/2026 07:00",11196.74,11196.74,0,0
"15537","02/07/2026 08:00",9117.9,9117.9,0,0
"15538","02/07/2026 09:00",8460.53,8460.53,0,0
"15539","02/07/2026 10:00",8490.86,8490.86,0,0
"15540","02/07/2026 11:00",8474.89,8474.89,0,0
"15541","02/07/2026 12:00",8478.4,8478.4,0,0
"15542","02/07/2026 13:00",8472.14,8472.14,0,0
"15543","02/07/2026 14:00",8463.66,8463.66,0,0
"15544","02/07/2026 15:00",8491.5,8491.5,0,0
"15545","02/07/2026 16:00",9042.92,9042.92,0,0
"15546","02/07/2026 17:00",10893.05,10893.05,0,0
"15547","02/07/2026 18:00",11404.64,11404.64,0,0
"15548","02/07/2026 19:00",11530.94,11530.94,0,0
"15549","02/07/2026 20:00",10977.92,10977.92,0,0
"15550","02/07/2026 21:00",9390.7,9390.7,0,0
"15551","02/07/2026 22:00",7810.28,7810.28,0,0
"15552","02/07/2026 23:00",7718.69,7718.69,0,0
"15553","02/08/2026 00:00",7655.87,7655.87,0,0
"15554","02/08/2026 01:00",7168.59,7168.59,0,0
"15555","02/08/2026 02:00",7687.78,7687.78,0,0
"15556","02/08/2026 03:00",7702.1,7702.1,0,0
"15557","02/08/2026 04:00",7749.02,7749.02,0,0
"15558","02/08/2026 05:00",8916.48,8916.48,0,0
"15559","02/08/2026 06:00",10599.84,10599.84,0,0
"15560","02/08/2026 07:00",10522.21,10522.21,0,0
"15561","02/08/2026 08:00",8544.21,8544.21,0,0
"15562","02/08/2026 09:00",8450.23,8450.23,0,0
"15563","02/08/2026 10:00",8449.67,8449.67,0,0
"15564","02/08/2026 11:00",8457.58,8457.58,0,0
"15565","02/08/2026 12:00",8461.22,8461.22,0,0
"15566","02/08/2026 13:00",8425.43,8425.43,0,0
"15567","02/08/2026 14:00",8250.51,8250.51,0,0
"15568","02/08/2026 15:00",8462.98,8462.98,0,0
"15569","02/08/2026 16:00",10341.46,10341.46,0,0
"15570","02/08/2026 17:00",10953.09,10953.09,0,0
"15571","02/08/2026 18:00",10463.98,10463.98,0,0
"15572","02/08/2026 19:00",10442.45,10442.45,0,0
"15573","02/08/2026 20:00",10375.85,10375.85,0,0
"15574","02/08/2026 21:00",9002.38,9002.38,0,0
"15575","02/08/2026 22:00",7672.91,7672.91,0,0
"15576","02/08/2026 23:00",7880.3,7880.3,0,0
"15577","02/09/2026 00:00",7726.17,7726.17,0,0
"15578","02/09/2026 01:00",7733.4,7733.4,0,0
"15579","02/09/2026 02:00",7732.32,7732.32,0,0
"15580","02/09/2026 03:00",7732.23,7732.23,0,0
"15581","02/09/2026 04:00",7800.06,7800.06,0,0
"15582","02/09/2026 05:00",10310.32,10310.32,0,0
"15583","02/09/2026 06:00",12182.47,12182.47,0,0
"15584","02/09/2026 07:00",12177.49,12177.49,0,0
"15585","02/09/2026 08:00",10466.81,10466.81,0,0
"15586","02/09/2026 09:00",8781.99,8781.99,0,0
"15587","02/09/2026 10:00",8504.69,8504.69,0,0
"15588","02/09/2026 11:00",8511.63,8511.63,0,0
"15589","02/09/2026 12:00",8508.56,8508.56,0,0
"15590","02/09/2026 13:00",8473.74,8473.74,0,0
"15591","02/09/2026 14:00",8442.61,8442.61,0,0
